Year,Month,City1,City2,PaxToCity2,PaxFromCity2,FreightToCity2,FreightFromCity2,MailToCity2,MailFromCity2
2023,11,BHOPAL,MUMBAI,12721,13988,20.25,42.51,3.85,13.52
2023,12,BHOPAL,MUMBAI,14957,14428,20.71,40.55,4.45,10.55
2024,1,BHOPAL,MUMBAI,13911,13667,19.13,40.39,5,12.61
2024,2,BHOPAL,MUMBAI,14831,14950,18.88,42.23,4.44,17.94
2024,3,BHOPAL,MUMBAI,14294,14901,19.59,35.29,4.25,15.38
2024,4,BHOPAL,MUMBAI,13637,15365,19.18,34.72,4.05,18.68
2024,6,BHOPAL,MUMBAI,14992,14263,17.36,38.43,3.88,10.87
2024,7,BHOPAL,MUMBAI,13837,13526,19.24,43.45,4.93,11.76
2024,8,BHOPAL,MUMBAI,14880,13634,17.84,45.48,4.91,13.23
2024,9,BHOPAL,MUMBAI,13190,13142,18.66,43.94,4.16,16
2024,10,BHOPAL,MUMBAI,11832,15128,20.22,54.93,4.8,15.84
2024,11,BHOPAL,MUMBAI,15956,13929,17.39,36.84,3.94,25.38
2024,12,BHOPAL,MUMBAI,16532,14950,17.11,47.49,4.75,34.19
2025,1,BHOPAL,MUMBAI,15082,15132,18.93,45.09,5.14,33.29
2025,2,BHOPAL,MUMBAI,15092,15930,16.3,40.44,4.07,23.83
2025,3,BHOPAL,MUMBAI,15028,15059,19.64,39.91,5.22,26.4
2025,4,BHOPAL,MUMBAI,13800,14493,15.41,46.9,3.32,22.18
2025,5,BHOPAL,MUMBAI,15137,14719,16.3,46.54,3.82,26.47
2025,6,BHOPAL,MUMBAI,17510,17125,21.11,50.33,3.36,29.77
2025,7,BHOPAL,MUMBAI,15091,15374,26,44.63,5.67,33.97
2025,8,BHOPAL,MUMBAI,15980,15667,22.75,47.47,5.66,28.48
2025,9,BHOPAL,MUMBAI,13576,13523,24.39,54.1,5.22,28.06
2025,10,BHOPAL,MUMBAI,13047,14739,20.99,58.7,3.85,17.22
2025,11,BHOPAL,MUMBAI,16043,15596,10.87,51.71,3.95,18.72
2025,12,BHOPAL,MUMBAI,17070,16116,12.45,56.56,5.03,19.95
2026,1,BHOPAL,MUMBAI (MUMBAI),17745,17538,13.85,50.97,4.65,17.88
2026,2,BHOPAL,MUMBAI (MUMBAI),15560,16964,9.63,58.45,4.16,19.02
2026,3,BHOPAL,MUMBAI (MUMBAI),15628,16488,14.68,54.26,3.71,24.55
2026,4,BHOPAL,MUMBAI (MUMBAI),13219,14996,10.23,45.28,4.07,23.38
2026,3,BHOPAL,MUMBAI (NAVI MUMBAI),254,289,0.02,0,0,0.5
2026,4,BHOPAL,MUMBAI (NAVI MUMBAI),2199,4658,0.37,1.79,0,0
2018,10,BHOPAL,NAGPUR,0,0,0,0,0,1.3
2019,5,BHOPAL,NAGPUR,0,2,0,0,0,1.66
2019,10,BHOPAL,NAGPUR,0,0,0,0,0.28,0.23
2022,1,BHOPAL,NAGPUR,0,1,0,0,0,0
2023,4,BHOPAL,NAGPUR,175,0,0,0,0,0
2023,5,BHOPAL,NAGPUR,6,0,0,0,0,0
2024,7,BHOPAL,NAGPUR,31,0,0,0,0,0
2018,5,BHOPAL,PATNA,0,387,0,0,0,0
2018,6,BHOPAL,PATNA,0,387,0,0,0,0
2018,7,BHOPAL,PATNA,0,202,0,0,0,0
2018,8,BHOPAL,PATNA,0,152,0,0,0,0
2020,9,BHOPAL,PATNA,5,0,0,0,0,0
2019,3,BHOPAL,PUNE,269,248,0,0.11,0,0
2019,6,BHOPAL,PUNE,1804,1639,0,0.78,0,0
2019,7,BHOPAL,PUNE,2128,1911,0.02,0.42,0,0
2019,8,BHOPAL,PUNE,2251,2196,0.01,0.28,0.03,0
2019,9,BHOPAL,PUNE,2203,2075,0,0.2,0,0
2019,10,BHOPAL,PUNE,2232,2312,0.02,0.4,0.15,0
2019,11,BHOPAL,PUNE,1781,1786,0,0.34,0.43,0
2019,12,BHOPAL,PUNE,1634,1685,0,1.4,1.12,0.85
2020,1,BHOPAL,PUNE,1436,1411,0,1.47,0.57,0.09
2020,2,BHOPAL,PUNE,1278,1189,0,1.19,0.37,0
2020,3,BHOPAL,PUNE,791,963,0,0.01,0.4,0
2021,3,BHOPAL,PUNE,167,166,0,0,0,0
2021,4,BHOPAL,PUNE,577,928,0,1.72,0,0
2021,8,BHOPAL,PUNE,1024,971,0,1.28,0,0
2021,9,BHOPAL,PUNE,1059,882,0,2.82,0.39,0
2021,10,BHOPAL,PUNE,673,731,0,3.99,0.52,0
2021,11,BHOPAL,PUNE,1543,1579,0,3.32,0,0
2021,12,BHOPAL,PUNE,1602,1439,0,2.58,0,0
2022,1,BHOPAL,PUNE,1082,1140,0,0,0,0
2022,2,BHOPAL,PUNE,1433,1398,0,0.61,0.03,0
2022,3,BHOPAL,PUNE,1654,1409,0,0.1,0,0
2022,4,BHOPAL,PUNE,1326,1169,0,0.05,0,0
2022,6,BHOPAL,PUNE,2181,1831,0,0.35,0,0
2022,7,BHOPAL,PUNE,1371,1196,0,0.03,0,0
2022,8,BHOPAL,PUNE,1242,1198,0.02,0.04,0,0
2024,10,BHOPAL,PUNE,317,713,0,0.01,0,0.08
2024,11,BHOPAL,PUNE,5104,4536,0,0.68,0,0.6
2024,12,BHOPAL,PUNE,5197,4789,0.15,0.77,0,1.54
2025,1,BHOPAL,PUNE,4812,4778,0,3.08,0,0.65
2025,2,BHOPAL,PUNE,4596,4788,0,4.35,0,0.38
2025,3,BHOPAL,PUNE,4568,4961,0,1.98,0,0.44
2025,4,BHOPAL,PUNE,4336,4747,0,4.13,0,0.92
2025,5,BHOPAL,PUNE,4422,4355,0.05,2.95,0,0.19
2025,6,BHOPAL,PUNE,4279,4195,0,5.42,0,1.8
2025,7,BHOPAL,PUNE,3977,4214,0,7.77,0,1.64
2025,8,BHOPAL,PUNE,4399,4638,0,2.6,0,0.52
2025,9,BHOPAL,PUNE,2898,3229,0,4,0,0.48
2025,10,BHOPAL,PUNE,3302,4464,0,2.03,0,0.53
2025,11,BHOPAL,PUNE,4553,4522,0,1.28,0,0.5
2025,12,BHOPAL,PUNE,4159,4211,0,1.59,0,0.36
2026,1,BHOPAL,PUNE,3967,4323,0,2.16,0,0.96
2026,2,BHOPAL,PUNE,4196,4833,0.02,3.68,0,0.49
2026,3,BHOPAL,PUNE,4344,4843,0.16,4.1,0,0.56
2026,4,BHOPAL,PUNE,3511,4697,0,1.62,0,1.04
2015,4,BHOPAL,RAIPUR,0,870,,,,
2015,5,BHOPAL,RAIPUR,0,986,,,,
2015,6,BHOPAL,RAIPUR,0,972,,,,
2015,7,BHOPAL,RAIPUR,0,963,,,,
2015,8,BHOPAL,RAIPUR,0,925,,,,
2015,9,BHOPAL,RAIPUR,0,689,,,,
2015,10,BHOPAL,RAIPUR,0,751,,,,
2015,11,BHOPAL,RAIPUR,0,722,,,,
2015,12,BHOPAL,RAIPUR,0,843,,,,
2016,1,BHOPAL,RAIPUR,0,861,,,,
2016,2,BHOPAL,RAIPUR,0,723,,,,
2016,3,BHOPAL,RAIPUR,1,742,,,,
2016,4,BHOPAL,RAIPUR,421,801,,,,
2016,5,BHOPAL,RAIPUR,326,944,,,,
2016,6,BHOPAL,RAIPUR,616,946,,,,
2016,7,BHOPAL,RAIPUR,615,1093,,,,
2016,8,BHOPAL,RAIPUR,802,1623,,,,
2016,9,BHOPAL,RAIPUR,671,1516,,,,
2016,10,BHOPAL,RAIPUR,1154,1012,,,,
2016,11,BHOPAL,RAIPUR,762,1341,,,,
2016,12,BHOPAL,RAIPUR,752,1561,,,,
2017,1,BHOPAL,RAIPUR,715,1506,,,,
2017,2,BHOPAL,RAIPUR,713,1200,,,,
2017,3,BHOPAL,RAIPUR,785,1298,,,,
2017,4,BHOPAL,RAIPUR,158,1016,,,,
2017,5,BHOPAL,RAIPUR,0,1258,,,,
2017,6,BHOPAL,RAIPUR,0,919,,,,
2017,7,BHOPAL,RAIPUR,0,864,,,,
2017,8,BHOPAL,RAIPUR,0,848,,,,
2017,9,BHOPAL,RAIPUR,580,982,,,,
2017,10,BHOPAL,RAIPUR,510,1228,,,,
2017,11,BHOPAL,RAIPUR,1141,1925,,,,
2017,12,BHOPAL,RAIPUR,1155,2186,,,,
2018,1,BHOPAL,RAIPUR,1177,1885,,,,
2018,2,BHOPAL,RAIPUR,1105,1873,,,,
2018,3,BHOPAL,RAIPUR,1153,1790,0,0,0,0.67
2018,4,BHOPAL,RAIPUR,1188,1077,0,0,0,0
2018,5,BHOPAL,RAIPUR,1245,1165,0,0,0,0
2018,6,BHOPAL,RAIPUR,1208,1067,0,0,0,0
2018,7,BHOPAL,RAIPUR,1193,1066,0,0,0,0
2018,8,BHOPAL,RAIPUR,1017,1153,0,0,0,0
2018,9,BHOPAL,RAIPUR,1074,1014,0,0,0,0
2018,10,BHOPAL,RAIPUR,0,310,0,0,0,0
2018,11,BHOPAL,RAIPUR,0,2608,0,0,0,0
2018,12,BHOPAL,RAIPUR,0,2554,0,0,0,0
2019,1,BHOPAL,RAIPUR,1232,1265,0,0,0,0
2019,2,BHOPAL,RAIPUR,0,2530,0,0,0,0
2019,3,BHOPAL,RAIPUR,982,1072,0,0,0,0
2019,4,BHOPAL,RAIPUR,1165,1277,0,0,0,0
2019,5,BHOPAL,RAIPUR,1471,1470,0,0,0,0
2019,6,BHOPAL,RAIPUR,1252,1357,0,0,0,0.17
2019,7,BHOPAL,RAIPUR,1149,1159,0,0,0,0
2019,8,BHOPAL,RAIPUR,1152,1202,0,0,0,0
2019,9,BHOPAL,RAIPUR,948,984,0,0,0.1,0
2019,10,BHOPAL,RAIPUR,952,899,0,0,0,0
2019,11,BHOPAL,RAIPUR,937,987,0,0,0,0
2019,12,BHOPAL,RAIPUR,1106,1094,0,0,0,0
2020,1,BHOPAL,RAIPUR,984,993,0,0,0,0
2020,2,BHOPAL,RAIPUR,983,1028,0,0,0,0
2020,3,BHOPAL,RAIPUR,388,369,0,0,0,0
2020,5,BHOPAL,RAIPUR,1,0,0,0,0,0
2020,6,BHOPAL,RAIPUR,0,1,0,0,0,0
2020,7,BHOPAL,RAIPUR,0,38,0,0,0,0
2020,8,BHOPAL,RAIPUR,0,8,0,0,0,0
2021,3,BHOPAL,RAIPUR,2,0,0,0,0,0
2021,10,BHOPAL,RAIPUR,236,224,0,0,0,0.21
2021,11,BHOPAL,RAIPUR,852,871,0,0,0,0
2021,12,BHOPAL,RAIPUR,911,900,0.03,0,0,0
2022,1,BHOPAL,RAIPUR,563,583,0,0,0,0
2022,2,BHOPAL,RAIPUR,871,886,0.01,0,0,0
2022,3,BHOPAL,RAIPUR,1160,1180,0,0,0.04,0
2022,4,BHOPAL,RAIPUR,1867,2023,0,0,0.9,0
2022,5,BHOPAL,RAIPUR,2153,2161,0,0.01,0.92,0
2022,6,BHOPAL,RAIPUR,1741,1616,0,0,0.62,0
2022,7,BHOPAL,RAIPUR,1638,1550,0,0,0.78,0
2022,8,BHOPAL,RAIPUR,2056,1827,0,0,1.01,0
2022,9,BHOPAL,RAIPUR,1879,1835,0,0.04,1.09,0
2022,10,BHOPAL,RAIPUR,1974,2027,0,0,0.71,0.01
2022,11,BHOPAL,RAIPUR,916,987,0.01,0,0.6,0
2022,12,BHOPAL,RAIPUR,942,940,0.01,0,0.72,0
2023,1,BHOPAL,RAIPUR,867,957,0,0,0.46,0
2023,2,BHOPAL,RAIPUR,915,1010,0,0,0.56,0
2023,3,BHOPAL,RAIPUR,963,1122,0,0,0.54,0
2023,4,BHOPAL,RAIPUR,1435,1845,0,0,0.84,0
2023,5,BHOPAL,RAIPUR,1641,1740,0.01,0,1.01,0
2023,6,BHOPAL,RAIPUR,1624,1700,0,0,0.88,0
2023,7,BHOPAL,RAIPUR,1605,1747,0,0,0.83,0
2023,8,BHOPAL,RAIPUR,1584,1789,0,0,0.76,0
2023,9,BHOPAL,RAIPUR,1524,1778,0.03,0,0.61,0
2023,10,BHOPAL,RAIPUR,1550,1712,0.21,0,0.92,0
2023,11,BHOPAL,RAIPUR,1863,2038,0.06,0,0.8,0
2023,12,BHOPAL,RAIPUR,2312,2244,0.05,0.01,1.11,0.01
2024,1,BHOPAL,RAIPUR,2195,2218,0.32,0,1.01,0
2024,2,BHOPAL,RAIPUR,1990,1946,0,0,1.01,0
2024,3,BHOPAL,RAIPUR,2084,2088,0,0,0.89,0
2024,4,BHOPAL,RAIPUR,1846,1892,0.03,0,0.86,0
2024,6,BHOPAL,RAIPUR,1956,2000,0,0,0.85,0
2024,7,BHOPAL,RAIPUR,1975,1977,0,0,1.11,0
2024,8,BHOPAL,RAIPUR,1945,1935,0.01,0,1.25,0
2024,9,BHOPAL,RAIPUR,1900,1942,0,0,1.39,0
2024,10,BHOPAL,RAIPUR,1748,1809,0.02,0,1.12,0
2024,11,BHOPAL,RAIPUR,1978,2071,0,0,0.97,0
2024,12,BHOPAL,RAIPUR,2257,2196,0,0,1.51,0
2025,1,BHOPAL,RAIPUR,2148,2195,0,0,1.2,0
2025,2,BHOPAL,RAIPUR,1885,2026,0,0.03,0.95,0
2025,3,BHOPAL,RAIPUR,1893,1959,0,0,0.98,0
2025,4,BHOPAL,RAIPUR,2022,2091,0,0,0.75,0
2025,5,BHOPAL,RAIPUR,2263,2157,0.01,0,0.74,0
2025,6,BHOPAL,RAIPUR,2172,2012,0,0,0.79,0
2025,7,BHOPAL,RAIPUR,891,875,0,0,0.52,0
2025,8,BHOPAL,RAIPUR,885,878,0,0,0.38,0
2025,9,BHOPAL,RAIPUR,1326,1201,0,0,0.82,0
2025,10,BHOPAL,RAIPUR,1963,1928,0,0,1.04,0
2025,11,BHOPAL,RAIPUR,2073,2140,0,0,0.92,0
2025,12,BHOPAL,RAIPUR,2037,2061,0,0.04,1.09,0
2026,1,BHOPAL,RAIPUR,2053,2092,0,0,1.4,0
2026,2,BHOPAL,RAIPUR,1946,1949,0.02,0.07,1.36,0
2026,3,BHOPAL,RAIPUR,1744,1976,0,0,1.14,0
2026,4,BHOPAL,RAIPUR,2039,2027,0,0,1.17,0
2024,11,BHOPAL,REWA,34,31,0,0,0,0
2024,12,BHOPAL,REWA,82,96,0,0,0,0
2025,1,BHOPAL,REWA,99,111,0,0,0,0
2025,2,BHOPAL,REWA,75,94,0,0,0,0
2025,3,BHOPAL,REWA,62,85,0,0,0,0
2025,4,BHOPAL,REWA,105,80,0,0,0,0
2025,5,BHOPAL,REWA,170,158,0,0,0,0
2025,6,BHOPAL,REWA,95,99,0,0,0,0
2025,7,BHOPAL,REWA,116,136,0,0,0,0
2025,8,BHOPAL,REWA,134,144,0,0,0,0
2025,9,BHOPAL,REWA,139,116,0,0,0,0
2025,10,BHOPAL,REWA,138,112,0,0,0,0
2019,1,BHOPAL,SHIRDI,775,758,0,0.61,0,0
2019,2,BHOPAL,SHIRDI,681,696,0,0,0,0
2019,3,BHOPAL,SHIRDI,1104,910,0,0.34,0,0
2019,4,BHOPAL,SHIRDI,1196,1228,0,3.15,0,0
2019,5,BHOPAL,SHIRDI,1541,1297,0,5.75,0,0
2019,6,BHOPAL,SHIRDI,1793,1419,0,6.73,0,0
2019,7,BHOPAL,SHIRDI,1454,1245,0,5.91,0,0
2019,8,BHOPAL,SHIRDI,1530,1269,0.02,8.8,0,0
2019,9,BHOPAL,SHIRDI,1236,1070,0.14,7.72,0,0
2019,10,BHOPAL,SHIRDI,1242,1242,0.3,9.59,0,0
2019,3,BHOPAL,SURAT,34,18,0,0.42,0,0
2019,4,BHOPAL,SURAT,605,841,0,6.77,0,0
2019,5,BHOPAL,SURAT,1418,1249,0,10.97,0,0
2019,6,BHOPAL,SURAT,942,692,0,2.92,0,0
2019,7,BHOPAL,SURAT,474,431,0,1.13,0,0
2019,8,BHOPAL,SURAT,885,896,0,0,0,0
2019,9,BHOPAL,SURAT,533,469,0,2.04,0,0
2019,10,BHOPAL,SURAT,654,923,0.04,8.77,0,0
2019,11,BHOPAL,SURAT,608,519,0,0,0,0
2019,12,BHOPAL,SURAT,575,488,0,0,0,0
2020,1,BHOPAL,SURAT,539,479,0,0,0,0
2020,2,BHOPAL,SURAT,476,402,0,0,0,0
2020,3,BHOPAL,SURAT,282,223,0,0,0,0
2021,1,BHOPAL,SURAT,0,17,0,0,0,0
2022,2,BHOPAL,SURAT,61,0,0,0,0,0
2019,10,BHOPAL,TRIVANDRUM,4,0,0,0,0,0
2019,11,BHOPAL,TRIVANDRUM,112,0,0,0,0,0
2019,12,BHOPAL,TRIVANDRUM,188,0,0,0,0,0
2020,1,BHOPAL,TRIVANDRUM,167,0,0,0,0,0
2020,2,BHOPAL,TRIVANDRUM,191,0,0,0,0,0
2020,3,BHOPAL,TRIVANDRUM,133,0,0,0,0,0
2015,11,BHOPAL,UDAIPUR,0,7,,,,
2019,3,BHOPAL,UDAIPUR,47,23,0,0,0,0
2019,4,BHOPAL,UDAIPUR,741,656,0.05,0,0,0
2019,5,BHOPAL,UDAIPUR,743,723,0,0,0,0
2019,6,BHOPAL,UDAIPUR,723,733,0,0,0,0
2019,7,BHOPAL,UDAIPUR,394,461,0,0,0,0
2019,8,BHOPAL,UDAIPUR,922,951,0,0,0,0
2019,9,BHOPAL,UDAIPUR,562,509,0,0,0,0
2019,10,BHOPAL,UDAIPUR,766,791,0,0,0,0
2019,11,BHOPAL,UDAIPUR,787,770,0.9,0,0,0
2019,12,BHOPAL,UDAIPUR,1043,1043,0.95,0,0,0
2020,1,BHOPAL,UDAIPUR,776,816,0.15,0.43,0,0
2020,2,BHOPAL,UDAIPUR,788,875,0.13,0.34,0,0
2020,3,BHOPAL,UDAIPUR,437,572,0.1,0,0,0
2022,11,BHOPAL,UDAIPUR,597,566,0,0,0,0
2022,12,BHOPAL,UDAIPUR,645,639,0,0,0,0
2023,1,BHOPAL,UDAIPUR,494,536,0,0.02,0,0
2023,2,BHOPAL,UDAIPUR,462,527,0,0,0,0
2023,3,BHOPAL,UDAIPUR,343,373,0,0,0,0
2023,4,BHOPAL,UDAIPUR,476,347,0,0,0,0
2023,5,BHOPAL,UDAIPUR,395,437,0,0,0,0
2023,6,BHOPAL,UDAIPUR,404,327,0,0,0,0
2023,7,BHOPAL,UDAIPUR,465,381,0,0,0,0
2023,8,BHOPAL,UDAIPUR,579,490,0,0,0,0
2023,9,BHOPAL,UDAIPUR,631,329,0,0,0,0
2023,10,BHOPAL,UDAIPUR,618,639,0,0,0,0
2023,11,BHOPAL,UDAIPUR,632,833,0,0,0,0
2023,12,BHOPAL,UDAIPUR,861,908,0,0,0,0
2024,1,BHOPAL,UDAIPUR,513,489,0,0,0,0
2024,2,BHOPAL,UDAIPUR,818,822,0,0,0,0
2024,3,BHOPAL,UDAIPUR,757,775,0,0,0,0
2024,4,BHOPAL,UDAIPUR,713,710,0,0,0,0
2024,6,BHOPAL,UDAIPUR,558,526,0,0,0,0
2024,7,BHOPAL,UDAIPUR,708,850,0,0,0,0
2024,8,BHOPAL,UDAIPUR,912,789,0,0,0,0
2024,9,BHOPAL,UDAIPUR,705,714,0,0,0,0
2024,10,BHOPAL,UDAIPUR,796,915,0,0,0,0
2024,11,BHOPAL,UDAIPUR,930,960,0,0,0,0
2024,12,BHOPAL,UDAIPUR,929,925,0,0,0,0
2025,1,BHOPAL,UDAIPUR,946,911,0,0,0,0
2025,2,BHOPAL,UDAIPUR,805,879,0,0,0,0
2025,5,BHOPAL,UDAIPUR,0,5,0,0,0,0
2019,11,BHOPAL,VARANASI,0,11,0,0,0,0
2019,12,BHOPAL,VARANASI,0,20,0,0,0,0
2020,1,BHOPAL,VARANASI,0,4,0,0,0,0
2020,2,BHOPAL,VARANASI,0,2,0,0,0,0
2020,3,BHOPAL,VARANASI,0,1,0,0,0,0
2020,6,BHOPAL,VARANASI,0,1,0,0,0,0
2020,8,BHOPAL,VARANASI,3,0,0,0,0,0
2021,3,BHOPAL,VARANASI,113,0,0,0,0,0
2018,3,BHUBANESWAR,AGARTALA,8,0,0,0,0,0
2018,4,BHUBANESWAR,AGARTALA,70,0,0.06,0,0,0
2018,5,BHUBANESWAR,AGARTALA,156,0,0.26,0,0,0
2018,6,BHUBANESWAR,AGARTALA,21,0,0,0,0,0
2019,3,BHUBANESWAR,AGARTALA,0,7,0,0,0,0
2019,4,BHUBANESWAR,AGARTALA,0,26,0,0,0,0
2015,4,BHUBANESWAR,BENGALURU,5493,6196,,,,
2015,5,BHUBANESWAR,BENGALURU,7869,6993,,,,
2015,6,BHUBANESWAR,BENGALURU,6573,6385,,,,
2015,7,BHUBANESWAR,BENGALURU,5683,5816,,,,
2015,8,BHUBANESWAR,BENGALURU,5858,5654,,,,
2015,9,BHUBANESWAR,BENGALURU,5706,5833,,,,
2015,10,BHUBANESWAR,BENGALURU,6781,6962,,,,
2015,11,BHUBANESWAR,BENGALURU,7082,7191,,,,
2015,12,BHUBANESWAR,BENGALURU,7851,8008,,,,
2016,1,BHUBANESWAR,BENGALURU,9575,9296,,,,
2016,2,BHUBANESWAR,BENGALURU,8805,8579,,,,
2016,3,BHUBANESWAR,BENGALURU,8638,8921,,,,
2016,4,BHUBANESWAR,BENGALURU,8058,9224,,,,
2016,5,BHUBANESWAR,BENGALURU,10372,8652,,,,
2016,6,BHUBANESWAR,BENGALURU,7886,9149,,,,
2016,7,BHUBANESWAR,BENGALURU,8719,8828,,,,
2016,8,BHUBANESWAR,BENGALURU,7769,7794,,,,
2016,9,BHUBANESWAR,BENGALURU,6841,7298,,,,
2016,10,BHUBANESWAR,BENGALURU,11930,14917,,,,
2016,11,BHUBANESWAR,BENGALURU,15813,14451,,,,
2016,12,BHUBANESWAR,BENGALURU,16678,16444,,,,
2017,1,BHUBANESWAR,BENGALURU,15038,14174,,,,
2017,2,BHUBANESWAR,BENGALURU,10733,9546,,,,
2017,3,BHUBANESWAR,BENGALURU,11752,9709,,,,
2017,4,BHUBANESWAR,BENGALURU,13257,11850,,,,
2017,5,BHUBANESWAR,BENGALURU,13156,11922,,,,
2017,6,BHUBANESWAR,BENGALURU,11482,12212,,,,
2017,7,BHUBANESWAR,BENGALURU,11470,10970,,,,
2017,8,BHUBANESWAR,BENGALURU,15719,17043,,,,
2017,9,BHUBANESWAR,BENGALURU,19763,22328,,,,
2017,10,BHUBANESWAR,BENGALURU,21780,23062,,,,
2017,11,BHUBANESWAR,BENGALURU,21506,22567,,,,
2017,12,BHUBANESWAR,BENGALURU,25341,25574,,,,
2018,1,BHUBANESWAR,BENGALURU,32063,31513,,,,
2018,2,BHUBANESWAR,BENGALURU,30154,32916,,,,
2018,3,BHUBANESWAR,BENGALURU,31290,30880,9.43,59.89,1.75,11.04
2018,4,BHUBANESWAR,BENGALURU,29223,34644,9.47,66,2.05,13.44
2018,5,BHUBANESWAR,BENGALURU,38941,31863,7.93,67.37,1.98,11.67
2018,6,BHUBANESWAR,BENGALURU,33958,28313,3.37,67.23,2,14.33
2018,7,BHUBANESWAR,BENGALURU,34609,26423,7.17,104.95,2.53,13.94
2018,8,BHUBANESWAR,BENGALURU,26507,29399,5.1,237.52,3.71,11.33
2018,9,BHUBANESWAR,BENGALURU,25816,28248,5.84,219.29,2.83,9.22
2018,10,BHUBANESWAR,BENGALURU,34751,37833,7.68,137.04,2.53,11.2
2018,11,BHUBANESWAR,BENGALURU,34906,34417,13.53,102.85,2.52,21.14
2018,12,BHUBANESWAR,BENGALURU,43407,44179,6.94,88.85,3.02,18.5
2019,1,BHUBANESWAR,BENGALURU,39346,40069,5.74,91.62,2.32,36.45
2019,2,BHUBANESWAR,BENGALURU,26181,26993,16.24,73.31,2.02,21.42
2019,3,BHUBANESWAR,BENGALURU,31454,33628,43.5,80.24,1.99,14.23
2019,4,BHUBANESWAR,BENGALURU,25996,30969,7.66,72.74,1.76,8.12
2022,3,BHUBANESWAR,CHANDIGARH,68,50,0.03,0,0,0
2022,4,BHUBANESWAR,CHANDIGARH,640,494,0,0.82,0,0
2022,5,BHUBANESWAR,CHANDIGARH,979,735,0.02,7.01,0,0
2022,6,BHUBANESWAR,CHANDIGARH,1057,1026,0,5.55,0,0
2022,7,BHUBANESWAR,CHANDIGARH,765,590,0.43,5.04,0,0
2022,8,BHUBANESWAR,CHANDIGARH,683,680,0,2.22,0,0
2022,9,BHUBANESWAR,CHANDIGARH,567,539,0,0,0,0
2022,10,BHUBANESWAR,CHANDIGARH,513,567,0.01,0,0,0
2022,11,BHUBANESWAR,CHANDIGARH,682,761,0,0,0,0
2023,2,BHUBANESWAR,CHANDIGARH,249,288,0,0,0,0
2023,3,BHUBANESWAR,CHANDIGARH,628,582,0,0,0,0
2023,4,BHUBANESWAR,CHANDIGARH,656,617,0,0,0,0
2023,5,BHUBANESWAR,CHANDIGARH,573,367,2.16,0,0,0
2023,6,BHUBANESWAR,CHANDIGARH,207,225,1.94,0,0,0
2023,7,BHUBANESWAR,CHANDIGARH,152,123,0,0,0,0
2023,8,BHUBANESWAR,CHANDIGARH,96,103,0,0.1,0,0
2023,9,BHUBANESWAR,CHANDIGARH,109,126,0.07,0,0,0
2023,10,BHUBANESWAR,CHANDIGARH,427,250,0.08,0,0,0
2023,11,BHUBANESWAR,CHANDIGARH,533,352,0,0,0,0
2023,12,BHUBANESWAR,CHANDIGARH,410,339,0,1.88,0,0
2024,2,BHUBANESWAR,CHANDIGARH,144,120,0,0.18,0,0
2024,3,BHUBANESWAR,CHANDIGARH,830,938,0,1.35,0,0
2024,4,BHUBANESWAR,CHANDIGARH,657,491,1.3,0.97,0,0
2024,6,BHUBANESWAR,CHANDIGARH,1146,742,0.33,0.7,0,0
2024,7,BHUBANESWAR,CHANDIGARH,1005,681,0,5.87,0,0
2024,8,BHUBANESWAR,CHANDIGARH,894,701,0.18,1.89,0,0
2024,9,BHUBANESWAR,CHANDIGARH,935,703,0.08,8.22,0,0
2024,10,BHUBANESWAR,CHANDIGARH,516,331,0,2.16,0,0
2024,11,BHUBANESWAR,CHANDIGARH,397,593,0.79,6.29,0,0
2024,12,BHUBANESWAR,CHANDIGARH,382,383,0.31,1.92,0,0
2025,3,BHUBANESWAR,CHANDIGARH,607,588,0.06,3.9,0,0
2025,4,BHUBANESWAR,CHANDIGARH,1442,1230,0.14,5.77,0,0
2025,5,BHUBANESWAR,CHANDIGARH,1086,849,1.14,4.46,0,0
2025,6,BHUBANESWAR,CHANDIGARH,985,799,0.01,3.45,0,0
2025,7,BHUBANESWAR,CHANDIGARH,378,211,0.46,2.82,0,0
2025,8,BHUBANESWAR,CHANDIGARH,368,261,0.67,0.72,0,0
2025,9,BHUBANESWAR,CHANDIGARH,394,292,0.11,2.75,0,0
2025,10,BHUBANESWAR,CHANDIGARH,572,580,0.38,3.66,0,0
2025,11,BHUBANESWAR,CHANDIGARH,920,794,0.03,5.74,0,0
2025,12,BHUBANESWAR,CHANDIGARH,476,417,0.2,1.19,0,0
2026,2,BHUBANESWAR,CHANDIGARH,1172,1005,0.09,3.52,0.18,0
2026,3,BHUBANESWAR,CHANDIGARH,1331,1417,0.01,2.96,0.24,0
2026,4,BHUBANESWAR,CHANDIGARH,1431,1235,0.04,18.01,0.19,0
2015,4,BHUBANESWAR,CHENNAI,1589,1739,,,,
2015,5,BHUBANESWAR,CHENNAI,2214,2042,,,,
2015,6,BHUBANESWAR,CHENNAI,1924,1778,,,,
2015,7,BHUBANESWAR,CHENNAI,1861,1813,,,,
2015,8,BHUBANESWAR,CHENNAI,2068,2069,,,,
2015,9,BHUBANESWAR,CHENNAI,2096,2108,,,,
2015,10,BHUBANESWAR,CHENNAI,2485,2268,,,,
2015,11,BHUBANESWAR,CHENNAI,1994,2032,,,,
2015,12,BHUBANESWAR,CHENNAI,1935,1816,,,,
2016,1,BHUBANESWAR,CHENNAI,2491,2262,,,,
